fileName,Max Dep Ref,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
kate_symes_001_1_1.pst.44.xls,Dec 2000:G15,1,0,1,0
kim_ward_000_1_1_1.pst.17.xls,GelberJun:B5,18,0,9,0
jeff_dasovich_000_1_1_1.pst.173.xls,A:D8,5,0,4,0
tracy_geaccone_000_1_1.pst.137.xls,Cash Flow:B23,53,0,9,0
bill_williams_iii_000_1_1.pst.35.xls,10-2:U33,3,0,3,0
darron_c_giron_000_1_1_1.pst.104.xls,Sheet1:D13,6,0,6,0
vkaminski_001_1_2_1.pst.140.xls,American Coal:E9,49,1,27,1
robin_rodrigue_000_1_1.pst.204.xls,Sheet2:E207,12,0,11,0
rick_buy_000_1_1_1_1.pst.220.xls,Rick Buy Report:J11,1,0,1,0
kevin_presto_000_1_1.pst.360.xls,NPCC:H11,2,0,2,0
paul_y'barbo_000_1_1.pst.179.xls,Hedged:P6,16,0,15,0
jonathan_mckay_000_1_1.pst.158.xls,Enron Direct Deal Sheet:B10,4,0,4,0
lisa_gang_000_1_1.pst.216.xls,Scheduling:AJ5,0,0,0,0
andy_zipper_000_1_1.pst.75.xls,DD-ENA:F500,4,0,2,0
stacey_white_000_1_1.pst.104.xls,NOV_SUMM:T498,7,0,7,0
darron_c_giron_000_1_1_1.pst.18.xls,Eddie Bauer 4X2:C9,9,0,9,0
danny_mccarty_000_1_1.pst.36.xls,Revenue:D4,173,3,20,3
mary_fischer_000_1_1.pst.369.xls,TRW:D5,3,0,1,0
sally_beck_000_1_2_1.pst.24.xls,West - Fund:M17,21,0,17,0
phillip_allen_001_1_1.pst.396.xls,version 1:D15,21,0,12,0
gerald_nemec_000_1_1.pst.95.xls,M&E Costs:I29,3,0,2,0
darrell_schoolcraft_000_1_1_1.pst.449.xls,May 01:A6,3,0,2,0
robin_rodrigue_000_1_1.pst.201.xls,AGG-GASIV:B118,2,0,2,0
peter_keavey_000_1_1.pst.72.xls,Reported:G67,1,0,1,0
jason_wolfe_000_1_2.pst.12.xls,Sheet1:J11,1,0,1,0
jeff_dasovich_000_1_1_1.pst.231.xls,Exhibit 5:E10,5,0,5,0
theresa_staab_000_1_1.pst.124.xls,Sept:D23,6,1,6,1
john_lavorato_000_1_1_1.pst.64.xls,West Power Position:P9,11,0,8,0
chris_germany_000_1_2.pst.1058.xls,Tenn:E58,71,0,4,0
lynn_blair_000_1_1.pst.192.xls,Oneok Summary as of 8-28-01:I18,2,0,2,0
scott_neal_000_1_1.pst.949.xls,unvested:E8,37,0,21,0
kimberly_watson_000_1_1.pst.26.xls,Basis July 16th:F71,40,0,9,0
paul_lucci_000_1_1.pst.132.xls,West Gas Hot List:H22,3,0,3,0
phillip_allen_000_1_1.pst.180.xls,weekly:D6,5,0,4,0
phillip_m_love_000_1_1.pst.193.xls,Original Order:G12,1,0,1,0
louise_kitchen_001_1_1_1.pst.439.xls,Year Over Year:D14,9,0,4,0
judy_townsend_000_1_1.pst.38.xls,May'01:B4,5,0,5,0
dana_davis_000_1_1.pst.20.xls,Options:C5,5,0,3,0
scott_neal_000_1_1.pst.116.xls,STOR951:D13,13,1,4,1
chris_germany_000_1_2.pst.14.xls,Trco_NFUL:D11,93,1,49,1
david_delainey_000_1_2.pst.138.xls,Sheet1:C5,2,0,2,0
louise_kitchen_000_1_1_1_1.pst.237.xls,Cost Cancel Details:C58,565,8,12,8
diana_scholtes_000_1_1.pst.17.xls,West Contracts Monthly 011402:DV62,2,0,2,0
michelle_cash_000_1_1_1.pst.17.xls,29_01_99:F12,11,1,9,1
larry_campbell_000_1_1.pst.232.xls,Transwestern Billing Summary:F16,2,0,2,0
louise_kitchen_000_1_1_1_1.pst.322.xls,Sheet1:D7,5,0,3,0
marie_heard_000_1_1.pst.39.xls,Momma Credit Form :I29,3,0,3,0
phillip_allen_001_1_1.pst.410.xls,roma:B6,59,0,4,0
benjamin_rogers_000_1_1.pst.200.xls,Sheet1:F27,1,0,1,0
errol_mclaughlin_jr_000_1_1.pst.137.xls,EO9904.1 floor:F3,47,0,17,0
richard_shapiro_000_1_1.pst.128.xls,meals:D58,3,0,3,0
thomas_martin_000_1_1_1.pst.14.xls,Sheet1:B9,2,0,2,0
thomas_martin_000_1_1_1.pst.215.xls,Financial deals EOL:E4629,2,1,2,1
john_zufferli_000_1_1.pst.114.xls,Sheet1:I18,3,0,3,0
john_griffith_000_1_1.pst.185.xls,MAIN:S22,441,12,15,12
scott_neal_000_1_1.pst.173.xls,February 2000:I40,1,0,1,0
vkaminski_000_1_1_1.pst.3.xls,Sheet1:B12,1,0,1,0
mary_fischer_000_1_1.pst.252.xls,E12.XLS:M32,15,0,15,0
monique_sanchez_000_1_1.pst.17.xls,PLANTS:Y31,17,0,8,0
mark_whitt_000_1_1.pst.14.xls,Summary:H11,2,0,2,0
daren_farmer_000_1_1.pst.1243.xls,June 00:O56,19,0,19,0
phillip_allen_000_1_1.pst.211.xls,Sheet1:H19,4,0,4,0
darrell_schoolcraft_000_1_1_1.pst.778.xls,July 01:A6,3,0,2,0
joe_parks_000_1_1.pst.260.xls,available capacity:B29,2,0,2,0
kevin_presto_000_1_1.pst.477.xls,report:C7,3,0,3,0
kevin_ruscitti_000_1_1.pst.116.xls,TCO Stg:E8,5,0,4,0
monika_causholli_000_1_1.pst.55.xls,FOEX:F23,2,0,2,0
joe_parks_000_1_1.pst.505.xls,Bridgeline DPR2:M12,15,0,7,0
darron_c_giron_000_1_1_1.pst.48.xls,NSS1 Deals Killed:G45,5,0,3,0
don_baughman_000_1_1.pst.148.xls,Sheet1:C20,37,0,17,0
vkaminski_003_1_1_1.pst.103.xls,ELECTRICITY:N39,1,0,1,0
lindy_donoho_000_1_1_1.pst.113.xls,Capital Project:C5,817,10,55,11
tracy_geaccone_000_1_1.pst.466.xls,Enron Gas Pipeline Group:AP48,6,0,6,0
brad_mckay_000_1_1.pst.12.xls,Sheet1:S8,5,0,4,0
peter_keavey_000_1_1.pst.195.xls,Reported:G67,1,0,1,0
michelle_lokay_000_1_2_1.pst.369.xls,Estimate Vs. Plan:D9,9,0,8,0
mary_fischer_000_1_1.pst.167.xls,Sheet1:H11,2,0,1,0
sally_beck_000_1_1_1_1.pst.176.xls,Hotlist - Identified :Q27,4,0,4,0
holden_salisbury_000_1_1.pst.12.xls,Bal of Month:M4,4,0,4,0
andy_zipper_000_1_1.pst.18.xls,Deal Detail:A9,1,0,1,0
scott_neal_000_1_1.pst.932.xls,unvested:E8,37,0,21,0
daren_farmer_000_1_1.pst.1158.xls,CoOwner Vols:R23,5,0,5,0
louise_kitchen_000_1_1_1_1.pst.44.xls,Floor Plan:I62,6,0,1,0
joe_parks_000_1_1.pst.6.xls,GasDaily:C34,78,1,66,1
gerald_nemec_000_1_1.pst.136.xls,Sheet1:D8,3,0,3,0
chris_germany_000_1_2.pst.189.xls,Sheet1:F8,3,0,3,0
kevin_presto_000_1_1.pst.333.xls,NPCC:H11,2,0,2,0
phillip_m_love_000_1_1.pst.495.xls,Sheet1:F19,1,0,1,0
benjamin_rogers_000_1_1.pst.18.xls,STRIPS:W25,85,1,41,1
jonathan_mckay_001_1_1.pst.199.xls,quotes:V106,1,0,1,0
daren_farmer_000_1_1.pst.223.xls,BMSPT066:A8,44,0,28,0
mark_taylor_000_1_1.pst.100.xls,105653:O17,14,0,14,0
chris_germany_000_1_2.pst.71.xls,Mar 2002:E14,5,0,3,0
marie_heard_000_1_1.pst.3.xls,t_807:O211,2,0,2,0
daren_farmer_000_1_1.pst.1672.xls,AREA:C16,3,0,3,0
john_forney_000_1_1.pst.9.xls,Sheet1:Q5,2,0,2,0
sara_shackleton_000_1_1_1.pst.13.xls,Input:C213,1,0,1,0
vkaminski_000_1_1_1.pst.177.xls,ALUMINUM_H:B3992,7,0,4,0
sally_beck_000_1_2_1.pst.51.xls,overview:R24,8,0,8,0
tracy_geaccone_000_1_1.pst.322.xls,WOT by Month:U35,11,0,10,0
tracy_geaccone_000_1_1.pst.237.xls,Trackers:D61,958,9,100,10
kate_symes_000_1_1.pst.134.xls,3-1:S8,3,0,2,0
andrew_lewis_000_1_1.pst.39.xls,MENSA QUESTIONAIRE:D16,4,0,4,0
vladi_pimenov_000_1_1.pst.7.xls,Sheet1:C6,3,0,3,0
phillip_m_love_000_1_1.pst.224.xls,people:M65,7,0,7,0
stacey_white_000_1_1.pst.1.xls,BRA Power:A6,28,1,22,1
matthew_lenhart_001_1_1.pst.199.xls,Power West Price Off Peak-Tim:A1,2,0,2,0
john_lavorato_000_1_1_1.pst.37.xls,Sheet2:C7,6,0,6,0
benjamin_rogers_000_1_1.pst.159.xls,Sheet1:G4,1,0,1,0
john_lavorato_000_1_1_1.pst.34.xls,Sheet1:F56,5,1,4,1
monika_causholli_000_1_1.pst.58.xls,Sheet1:E12,5,0,3,0
daren_farmer_001_1_1.pst.615.xls,ZoneBreakout:B19,36,0,25,0
tracy_geaccone_000_1_1.pst.155.xls,Reserves:D11,5,0,5,0
cara_semperger_000_1_1.pst.41.xls,Sheet1:V18,1,0,1,0
benjamin_rogers_001_1_1.pst.93.xls,Deal List:B39,3,0,2,0
benjamin_rogers_000_1_1.pst.45.xls,NYISO G:Q9,14,0,7,0
john_forney_000_1_1.pst.30.xls,JUNE'01:U33,3,0,3,0
vkaminski_000_1_1_1.pst.229.xls,SHIPS:B26,3,0,2,0
daren_farmer_000_1_1.pst.1155.xls,June 00:D56,19,0,19,0
daren_farmer_000_1_1.pst.288.xls,May 01:D7,1,0,1,0
chris_germany_000_1_1_1.pst.27.xls,Jul00 EPA Vols:K271,9,0,9,0
kevin_ruscitti_000_1_1.pst.125.xls,Phys Test:D15,6479,44,1619,49
kevin_presto_000_1_1.pst.293.xls,Data:L1,20,0,18,1
lynn_blair_000_1_1.pst.183.xls,APRIL 2002:B6,41,1,41,1
tracy_geaccone_000_1_1.pst.422.xls,Capital Charge Template:D14,74,1,74,1
daren_farmer_000_1_1.pst.217.xls,BMSPT066:A8,44,1,28,1
tracy_geaccone_000_1_1.pst.325.xls,NN_TW:I7,3,0,3,0
phillip_platter_000_1_1.pst.42.xls,Feb Debtor:C18,10,0,10,0
joe_parks_000_1_1.pst.400.xls,available capacity:B29,2,0,2,0
randall_gay_000_1_1.pst.22.xls,Flow Data:B182,12,0,9,0
bill_williams_iii_000_1_1.pst.41.xls,blank:U33,3,0,3,0
chris_germany_000_1_2.pst.1041.xls,Tenn:E58,71,1,4,1
phillip_m_love_000_1_1.pst.671.xls,OA Form:N10,17,0,15,0
tracy_geaccone_000_1_1.pst.396.xls,ENA:B9,49,1,46,1
mike_carson_000_1_1.pst.83.xls,Sheet1:C9,6,0,5,0
john_griffith_000_1_1.pst.197.xls,Pastoria:F3,45,1,15,1
kevin_hyatt_000_1_1.pst.52.xls,Hp Sizing:F22,8,0,6,0
louise_kitchen_000_1_2_1.pst.225.xls,Template:B16,7,0,7,0
daren_farmer_000_1_1.pst.241.xls,BMSPT066:A8,44,1,28,1
harry_arora_000_1_1.pst.11.xls,Midwest Power Trading:F8,10,0,10,0
lisa_gang_000_1_1.pst.176.xls,EES-Schedule day 1:AA12,0,0,0,0
joe_parks_000_1_1.pst.133.xls,Variable Rates - Sept:P5,3535,80,35,82
mary_fischer_000_1_1.pst.255.xls,E12.XLS:M32,15,0,15,0
daren_farmer_000_1_1.pst.226.xls,BMSPT066:A8,44,1,28,1
phillip_allen_000_1_1.pst.219.xls,weekly:F16,10,0,7,0
holden_salisbury_000_1_1.pst.15.xls,5-22:S8,3,0,2,0
scott_neal_000_1_1.pst.340.xls,Sheet1:L48,72,0,51,0
vkaminski_001_1_2_1.pst.63.xls,Project Detail:D110,3,0,2,0
gerald_nemec_000_1_1.pst.30.xls,Kennedy:E23,11,0,8,0
chris_germany_000_1_1_1.pst.3.xls,Jan 2000 :G5,17,0,6,0
lisa_gang_000_1_1.pst.11.xls,MARCH(17):H19,10,0,5,0
louise_kitchen_000_1_1_1_1.pst.243.xls,Sheet1:G15,2,0,2,0
benjamin_rogers_001_1_1.pst.22.xls,Caledonia 2000 Exp:M21,31,1,31,1
andrea_ring_000_1_1.pst.0.xls,Monthly HH Flows:S151,3,0,3,0
lisa_gang_000_1_1.pst.80.xls,LOSSES:C16,3,0,2,0
rick_buy_000_1_2_1.pst.25.xls,Replacement Cost:E94,5,0,4,0
daren_farmer_001_1_1.pst.624.xls,ZoneBreakout:B19,36,0,25,0
louise_kitchen_000_1_1_1_1.pst.234.xls,West Power Position:O13,11,0,8,0
tracy_geaccone_000_1_1.pst.146.xls,Trackers:D61,958,10,100,10
kimberly_watson_000_1_1.pst.74.xls,Socal-Avg:D8,1,0,1,0
richard_ring_000_1_1.pst.57.xls,lost_arrow:F82,1,0,1,0
daren_farmer_000_1_1.pst.1340.xls,Sheet1:H14,9,0,9,0
hunter_shively_000_1_1.pst.387.xls,Sheet1:A4,2,0,2,0
vladi_pimenov_000_1_1.pst.40.xls,New York Sum:E39,15,0,14,0
richard_shapiro_001_1_1_1.pst.17.xls,Scenario 1:D27,2,0,2,0
mary_fischer_000_1_1.pst.270.xls,E12.XLS:M32,15,1,15,1
joe_parks_000_1_1.pst.447.xls,Bridgeline DPR2:M12,15,0,7,0
phillip_allen_001_1_1.pst.375.xls,Sheet1:C9,7,0,7,0
matthew_lenhart_001_1_1.pst.204.xls,Power West Price Off Peak-Tim:A1,2,0,2,0
louise_kitchen_000_1_1_1_1.pst.228.xls,Sheet1:D10,3,0,2,0
chris_germany_000_1_2.pst.1107.xls,Apr  Setup:V136,99,1,18,1
bill_williams_iii_000_1_1.pst.26.xls,7-14:U9,3,0,2,0
lindy_donoho_000_1_1_1.pst.13.xls,WOT by Month thru 2010:H32,225,2,216,2
sara_shackleton_000_1_1_1.pst.48.xls,Sheet1:T15,1,0,1,0
mary_fischer_000_1_1.pst.361.xls,June:I18,7,0,6,0
darrell_schoolcraft_000_1_1_1.pst.437.xls,Sheet1:G15,3,0,3,0
lisa_gang_000_1_1.pst.58.xls,APRIL (17):R23,10,0,7,0
lynn_blair_000_1_1.pst.105.xls,Sheet1:B16,4,0,4,0
phillip_allen_000_1_1.pst.228.xls,weekly:I37,10,0,7,0
don_baughman_000_1_1.pst.215.xls,Rate Table:C30,2,0,2,0
monika_causholli_000_1_1.pst.73.xls,FOEX:F23,2,1,2,1
holden_salisbury_000_1_1.pst.30.xls,Sheet1:D47,3,0,3,0
jeffrey_a_shankman_000_1_2.pst.56.xls,PHYSICAL:H11,5,0,4,0
darron_c_giron_000_1_1_1.pst.354.xls,Apr00:D12,19,0,16,0
james_steffes_000_1_1.pst.12.xls,Sheet3:I7,3,0,3,0
chris_germany_000_1_2.pst.1050.xls,Monthly Summary:F8,6,0,6,0
chris_germany_000_1_1_1.pst.125.xls,Total Reqs:J65,259,3,131,3
benjamin_rogers_000_1_1.pst.142.xls,Depreciation:Z46,345,4,30,4
cara_semperger_000_1_1.pst.26.xls,JD-MAL TRANS:E15,3,0,2,0
eric_saibi_000_1_1.pst.218.xls,Graph:D4,3,0,2,0
darrell_schoolcraft_000_1_1_1.pst.669.xls,Sheet1:G24,4,0,3,0
bill_williams_iii_000_1_1.pst.32.xls,blank:V29,3,0,3,0
james_steffes_000_1_1.pst.235.xls,Non-gas CALI_deal_sum:J11,8,0,6,0
kevin_hyatt_000_1_1.pst.175.xls,Cashflow:B42,9,0,5,0
michelle_cash_000_1_1_1.pst.65.xls,Sheet1:G6,7,0,2,0
chris_germany_000_1_1_1.pst.119.xls,Sheet1:E22,6,0,5,0
mike_carson_000_1_1.pst.74.xls,Sheet1:C13,10,0,10,0
lisa_gang_000_1_1.pst.107.xls,LOSSES:C16,3,0,2,0
phillip_m_love_000_1_1.pst.649.xls,gd:J11,2,0,2,0
kim_ward_000_1_2.pst.180.xls,West Gas Hot List:H22,3,0,3,0
scott_neal_000_1_1.pst.1002.xls,unvested:E8,37,0,21,0
lisa_gang_000_1_1.pst.167.xls,BASE GENERATION FORECAST:C10,1,0,1,0
louise_kitchen_000_1_2_1.pst.234.xls,Template:B16,7,0,7,0
richard_ring_000_1_1.pst.150.xls,Sheet2:G3,4,0,2,0
gerald_nemec_000_1_1.pst.151.xls,Sheet1:H11,3,0,2,0
sally_beck_000_1_1_1_1.pst.264.xls,Hotlist - Identified :Q27,4,0,4,0
chris_germany_000_1_2.pst.423.xls,Sheet1:F5,1,0,1,0
joe_parks_000_1_1.pst.480.xls,Bridgeline DPR2:M12,15,0,7,0
louise_kitchen_001_1_1_1.pst.111.xls,Sheet1:C29,3,0,2,0
benjamin_rogers_000_1_1.pst.208.xls,1999 Peakers:B4,5,0,4,0
mark_taylor_001_1_1.pst.87.xls,Div B Input:A3,3,0,1,0
john_arnold_000_1_2.pst.128.xls,Volumes:B55,16,0,13,0
darron_c_giron_000_1_1_1.pst.204.xls,DiffDates:B9,2,0,2,0
john_lavorato_001_1_1_1.pst.21.xls,Sheet1:B5,5,0,5,0
darrell_schoolcraft_000_1_1_1.pst.622.xls,03- (01):D10,5,0,2,0
daren_farmer_000_1_1.pst.208.xls,BMSPT066:A8,31,1,20,1
kevin_presto_000_1_1.pst.284.xls,NPCC:H11,2,0,2,0
phillip_allen_001_1_1.pst.384.xls,By Unit:B9,7,0,4,0
vkaminski_000_1_1_1.pst.174.xls,ZINC:B3288,7,0,4,0
tracy_geaccone_000_1_1.pst.307.xls,WESTCompare0201:AP7,0,0,0,0
louise_kitchen_000_1_2_1.pst.689.xls,Sheet1:H52,7,0,4,0
lisa_gang_000_1_1.pst.71.xls,LOSSES:C16,3,0,2,0
darrell_schoolcraft_000_1_1_1.pst.604.xls,by type_area:G4,34,0,33,0
benjamin_rogers_000_1_1.pst.63.xls,MTM Detail:F5,73,0,42,0
daren_farmer_000_1_1.pst.1234.xls,June 00:J55,19,0,19,0
mary_fischer_000_1_1.pst.261.xls,E12.XLS:M32,15,1,15,1
john_zufferli_000_1_1.pst.16.xls,Sheet1:C5,2,0,2,0
peter_keavey_000_1_1.pst.60.xls,Reported:G67,1,0,1,0
kate_symes_000_1_1.pst.795.xls,Dec 2000:G15,1,0,1,0
kimberly_watson_000_1_1.pst.14.xls,by type:J4,29,0,28,1
john_lavorato_000_1_1_1.pst.28.xls,PEAK:M43,6,0,5,0
mark_whitt_000_1_1.pst.175.xls,West Gas Hot List:H22,3,0,3,0
daren_farmer_001_1_1.pst.1063.xls,DELV SUMMARY:A8,1,0,1,0
john_zufferli_000_1_1.pst.91.xls,Sheet1:I18,3,0,3,0
phillip_allen_001_1_1.pst.0.xls,WEST MAP:B2,107,5,100,5
larry_may_000_1_1.pst.115.xls,BALANCE SHEET:L33,44,0,37,0
phillip_m_love_000_1_1.pst.662.xls,Physical:N2844,2,0,2,0
mark_guzman_000_1_1_1.pst.138.xls,Load:C156,18,0,6,0
vkaminski_000_1_1_1.pst.138.xls,PJM:B801,2,0,2,0
craig_dean_000_1_1.pst.99.xls,10-3:T48,3,0,3,0
vladi_pimenov_000_1_1.pst.25.xls,Sheet1:C3,1,0,1,0
rick_buy_000_1_1_1_1.pst.111.xls,1000:F19,13,0,13,0
theresa_staab_000_1_1.pst.392.xls,2nd Revised Stmt:E21,6,0,2,0
sally_beck_001_1_2_1.pst.337.xls,200001Gas:C29,4,0,2,0
kevin_presto_000_1_1.pst.178.xls,MWHr Summary:K18,7,0,6,0
jeff_dasovich_000_1_1_1.pst.32.xls,Balance Sheet:C11,113,1,13,1
peter_keavey_000_1_1.pst.100.xls,Reported:G67,1,0,1,0
benjamin_rogers_001_1_1.pst.13.xls,Lincoln Energy Center 00 Exp:M21,31,1,31,1
kevin_ruscitti_000_1_1.pst.119.xls,TCO Stg  :H14,21,0,12,0
theresa_staab_000_1_1.pst.115.xls,Sheet1:A8,1,0,1,0
sally_beck_001_1_1_1_1.pst.2.xls,MSAP:A1,1,0,1,0
richard_shapiro_000_1_1.pst.164.xls,% Difference:J44,4,0,2,0
tracy_geaccone_000_1_1.pst.19.xls,Detail:F55,5,0,5,0
tom_donohoe_000_1_1_1.pst.1.xls,Sheet1:I62,1,0,1,0
craig_dean_000_1_1.pst.28.xls,May3:C2,2,0,2,0
andy_zipper_000_1_1.pst.27.xls,Deal Detail:A9,1,0,1,0
darrell_schoolcraft_000_1_1_1.pst.519.xls,22:C9,7,0,3,0
gerald_nemec_000_1_1.pst.92.xls,PS Costs:I56,5,0,4,0
joe_parks_000_1_1.pst.193.xls,PV'd Basis Postion (CE):C11,1,0,1,0
louise_kitchen_000_1_2_1.pst.216.xls,Template:B16,7,0,7,0
kevin_ruscitti_000_1_1.pst.134.xls,Michcon:V7,4,0,4,0
daren_farmer_000_1_1.pst.1173.xls,Master w revd allocations FINAL:L11,19,0,12,0
gerald_nemec_002_1_1.pst.77.xls,Sheet2:D5,1,0,1,0
darrell_schoolcraft_000_1_1_1.pst.739.xls,Allocation:B9,22,0,14,0
daren_farmer_000_1_1.pst.232.xls,BMSPT066:A8,44,0,28,0
daren_farmer_000_1_1.pst.126.xls,Unify Recon:B8,1,0,1,0
james_steffes_000_1_1.pst.21.xls,Sheet1:S19,5,0,5,0
andy_zipper_000_1_1.pst.138.xls,TRANSACTIONSUMMARYREPORT -1:N4780,4,0,3,0
john_hodge_000_1_1.pst.11.xls,Sheet1:C16,1,0,1,0
darrell_schoolcraft_000_1_1_1.pst.450.xls,by type_area:J4,37,0,36,0
daren_farmer_000_1_1.pst.162.xls,Sheet1:I18,1,0,1,0
lisa_gang_000_1_1.pst.67.xls,MAY(2):V18,10,0,9,0
mary_fischer_000_1_1.pst.370.xls,Amort 20r 2001:E91,7,0,7,0
don_baughman_000_1_1.pst.145.xls,Sheet1:C20,37,0,17,0
sally_beck_000_1_1_1_1.pst.425.xls,Sheet1:I7,1,0,1,0
errol_mclaughlin_jr_000_1_1.pst.111.xls,PriceAPEA:K7663,2,0,2,0
monika_causholli_000_1_1.pst.64.xls,Sheet1:CB5,1,0,1,0
chris_stokley_000_1_1.pst.144.xls,Sheet1:G12,6,0,6,0
scott_neal_000_1_1.pst.708.xls,Sheet1:E31,73,1,44,1
darron_c_giron_000_1_1_1.pst.0.xls,2000:C5,10,0,9,0
daren_farmer_000_1_1.pst.1225.xls,June 00:D56,19,0,19,0
hunter_shively_000_1_1.pst.409.xls,ENOVATE DPR2:M14,16,0,8,0
mary_fischer_000_1_1.pst.120.xls,SL1Trends:L32,17,0,17,0
michelle_lokay_000_1_2_1.pst.387.xls,0101:J7,10,0,8,0
darrell_schoolcraft_000_1_1_1.pst.186.xls,22:C9,7,0,3,0
matthew_lenhart_000_1_1.pst.65.xls,DA-ties:V84,2,0,2,0
jim_schwieger_000_1_1.pst.0.xls,Sheet1:I7,4,0,4,0
darron_c_giron_002_1_1_1.pst.141.xls,2002 Without Navigation:C5,9,0,9,0
darrell_schoolcraft_000_1_1_1.pst.117.xls,by type_area:G4,35,1,34,1
rick_buy_000_1_1_1_1.pst.211.xls,Sheet1:A11,1,0,1,0
daren_farmer_001_1_1.pst.1072.xls,DELV SUMMARY:A8,1,0,1,0
don_baughman_000_1_1.pst.10.xls,Sheet1:C47,37,0,17,0
lisa_gang_000_1_1.pst.111.xls,LOSSES:C16,3,0,2,0
barry_tycholiz_000_1_1.pst.41.xls,Summary:G14,3,0,3,0
jonathan_mckay_000_1_1.pst.2.xls,DataEntry:A119,5,0,5,0
phillip_m_love_000_1_1.pst.658.xls,3rd Party Expense:C23,4,0,2,0
joe_parks_000_1_1.pst.471.xls,Bridgeline DPR2:M12,15,0,7,0
lisa_gang_000_1_1.pst.182.xls,Scheduling:AJ5,0,0,0,0
benjamin_rogers_001_1_1.pst.123.xls,Debt:B32,577,7,65,7
jeffrey_a_shankman_000_1_2.pst.110.xls,AGA Storage:G320,1,0,1,0
rick_buy_000_1_1_1_1.pst.50.xls,Graph Data Aug 06:C161,6,0,4,0
jonathan_mckay_000_1_1.pst.132.xls,Chestermere:B10,4,0,2,0
chris_germany_000_1_2.pst.190.xls,Sheet1:F8,3,0,3,0
shelley_corman_000_1_1.pst.42.xls,pvrjan_2001:B8,1,0,1,0
darrell_schoolcraft_000_1_1_1.pst.552.xls,Jan 2002:A6,2,0,1,0
benjamin_rogers_000_1_1.pst.160.xls,Sheet1:F5,1,0,1,0
robin_rodrigue_000_1_1.pst.140.xls,GRMS Detail:AF22,0,0,0,0
barry_tycholiz_000_1_1.pst.35.xls,Income Statement:F19,7,0,6,0
jeff_dasovich_000_1_1_1.pst.207.xls,Sheet1:D11,3,0,1,0
rick_buy_000_1_1_1_1.pst.88.xls,Comparison:M21,11,0,11,0
louise_kitchen_000_1_1_1_1.pst.252.xls,Cost Cancel Details:C58,565,10,12,10
john_griffith_000_1_1.pst.146.xls,FGT Z2 Supply:B10,69,0,20,0
darron_c_giron_000_1_1_1.pst.339.xls,Sheet1:C16,4,0,4,0
michelle_lokay_000_1_2_1.pst.216.xls,Sheet1:C4,9,0,9,0
kim_ward_000_1_2.pst.413.xls,ProcessCalandar:J22,3,0,1,0
vkaminski_002_1_1_1.pst.236.xls,Projects:A66,3,0,2,0
jonathan_mckay_000_1_1.pst.355.xls,JonMckay-Mon6:B73,11,0,6,0
peter_keavey_000_1_1.pst.208.xls,Reported:G67,1,0,1,0
chris_dorland_000_1_1_1.pst.1.xls,MENSA QUESTIONAIRE:D16,4,0,4,0
kevin_presto_000_1_1.pst.209.xls,Palo:E6,11,0,11,0
chris_germany_000_1_2.pst.242.xls,Jan 1:L14,33,0,23,0
sara_shackleton_000_1_2.pst.356.xls,Sheet1:E10,5,0,5,0
john_arnold_000_1_2.pst.18.xls,Enron ecom:K14,5,0,2,0
lisa_gang_000_1_1.pst.282.xls,Scheduling:AJ5,0,0,0,0
james_steffes_000_1_1.pst.297.xls,Non-gas CALI_deal_sum:J11,8,0,6,0
joe_parks_000_1_1.pst.115.xls,POSTION:B4,23,0,23,0
jim_schwieger_000_1_1.pst.217.xls,Prime Rate Calc- GROSS:A3,6,0,5,0
michelle_lokay_000_1_2_1.pst.316.xls,1100:J7,10,0,8,0
kim_ward_000_1_2.pst.513.xls,Sheet1:C7,31,1,13,1
eric_linder_000_1_1.pst.10.xls,4-1:S8,3,0,2,0
lynn_blair_000_1_1.pst.42.xls,TWAllocationsSchdVsOperational:J1343,4,0,4,0
stacey_white_000_1_1.pst.38.xls,Oct-01:J11,2,0,1,0
stacey_white_000_1_1.pst.236.xls,Detail Expenses:D58,51,1,4,1
bill_williams_iii_000_1_1.pst.17.xls,7-6:U9,3,0,2,1
james_steffes_000_1_1.pst.226.xls,EXH GC-2:F19,2,0,2,0
kevin_presto_000_1_1.pst.109.xls,NPCC:H11,2,0,2,0
richard_ring_000_1_1.pst.93.xls,BASE GENERATION FORECAST:C10,1,1,1,1
darrell_schoolcraft_000_1_1_1.pst.488.xls,01-(4):D10,5,0,2,0
larry_campbell_000_1_1.pst.15.xls,Netting:E27,14,0,7,0
darron_c_giron_002_1_1_1.pst.150.xls,Sheet1:E9,11,1,2,1
kevin_presto_000_1_1.pst.354.xls,NPCC:H11,2,0,2,0
andy_zipper_000_1_1.pst.81.xls,DD-ENA:F500,4,0,2,1
chris_stokley_000_1_1.pst.51.xls,FERC:E10,2,0,2,0
chris_germany_000_1_2.pst.1037.xls,CES0001A:AN210,0,0,0,0
darrell_schoolcraft_000_1_1_1.pst.126.xls,by type_area:G4,34,0,33,0
rick_buy_000_1_1_1_1.pst.141.xls,Current Risk Pool:E24,5,0,2,0
darrell_schoolcraft_000_1_1_1.pst.673.xls,by type:J4,32,0,27,0
louise_kitchen_000_1_1_1_1.pst.92.xls,SOTH AMERICA:H10,2,0,2,0
hunter_shively_000_1_1.pst.418.xls,Floor Plan:I59,6,0,1,0
