fileName,Longest Dep Ref,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
kim_ward_000_1_1_1.pst.17.xls,GelberJun:B98,8,0,5,0
jeff_dasovich_000_1_1_1.pst.173.xls,A:E11,4,0,4,0
tracy_geaccone_000_1_1.pst.137.xls,Cash Flow:B13,53,0,9,1
bill_williams_iii_000_1_1.pst.35.xls,10-2:N46,3,0,3,0
darron_c_giron_000_1_1_1.pst.104.xls,Sheet1:D13,6,0,6,0
vkaminski_001_1_2_1.pst.140.xls,American Coal:J15,52,1,27,1
robin_rodrigue_000_1_1.pst.204.xls,Sheet2:E143,12,0,11,0
rick_buy_000_1_1_1_1.pst.220.xls,Rick Buy Report:J10,1,0,1,0
kevin_presto_000_1_1.pst.360.xls,NPCC:H35,2,1,2,1
paul_y'barbo_000_1_1.pst.179.xls,Hedged:P6,16,0,15,0
jonathan_mckay_000_1_1.pst.158.xls,Enron Direct Deal Sheet:B6,4,0,3,0
lisa_gang_000_1_1.pst.216.xls,Scheduling:AJ5,0,0,0,0
andy_zipper_000_1_1.pst.75.xls,DD-EGL:P29,3,0,2,0
stacey_white_000_1_1.pst.104.xls,NOV_SUMM:M15,6,0,6,0
darron_c_giron_000_1_1_1.pst.18.xls,Eddie Bauer 4X2:F6,7,0,7,0
danny_mccarty_000_1_1.pst.36.xls,BS:D2,140,2,17,2
mary_fischer_000_1_1.pst.369.xls,Excelsior Schedule:E28,6,0,4,0
sally_beck_000_1_2_1.pst.24.xls,Mkt Risk:J17,21,1,18,1
phillip_allen_001_1_1.pst.396.xls,version 1:C3,19,0,9,0
gerald_nemec_000_1_1.pst.95.xls,M&E Costs:I29,3,0,2,0
darrell_schoolcraft_000_1_1_1.pst.449.xls,OCT 01:A6,3,0,2,0
robin_rodrigue_000_1_1.pst.201.xls,AGG-GASIV:B190,1,0,1,0
peter_keavey_000_1_1.pst.72.xls,Reported:F30,1,0,1,0
jason_wolfe_000_1_2.pst.12.xls,Sheet1:J7,1,0,1,0
jeff_dasovich_000_1_1_1.pst.231.xls,Exhibit 5:D6,5,0,5,0
theresa_staab_000_1_1.pst.124.xls,Sept:D27,5,0,4,0
john_lavorato_000_1_1_1.pst.64.xls,West Power Position:I9,11,0,11,0
chris_germany_000_1_2.pst.1058.xls,Tenn:E58,71,0,4,0
lynn_blair_000_1_1.pst.192.xls,Oneok Summary as of 8-28-01:I18,2,0,2,0
scott_neal_000_1_1.pst.949.xls,mm assets:F18,22,0,14,0
kimberly_watson_000_1_1.pst.26.xls,Basis July 16th:H70,39,1,8,1
paul_lucci_000_1_1.pst.132.xls,West Gas Hot List:G52,3,0,3,0
phillip_allen_000_1_1.pst.180.xls,Receipts:P5,4,0,4,0
phillip_m_love_000_1_1.pst.193.xls,Original Order:F19,1,0,1,0
louise_kitchen_001_1_1_1.pst.439.xls,Year Over Year:D11,9,0,4,0
judy_townsend_000_1_1.pst.38.xls,May'01:B4,5,0,5,0
dana_davis_000_1_1.pst.20.xls,Options:C5,5,0,3,0
scott_neal_000_1_1.pst.116.xls,STOR951:C21,5,0,3,0
chris_germany_000_1_2.pst.14.xls,Trco:C3,1,0,1,0
david_delainey_000_1_2.pst.138.xls,Sheet1:B10,2,0,2,0
louise_kitchen_000_1_1_1_1.pst.237.xls,Cost Cancel Details:D148,460,6,11,6
diana_scholtes_000_1_1.pst.17.xls,West Contracts Monthly 011402:S74,2,0,2,0
michelle_cash_000_1_1_1.pst.17.xls,29_01_99:C10,9,0,9,0
larry_campbell_000_1_1.pst.232.xls,Transwestern Billing Summary:E11,2,0,2,0
louise_kitchen_000_1_1_1_1.pst.322.xls,Sheet1:D7,5,0,3,0
marie_heard_000_1_1.pst.39.xls,Momma Credit Form :H33,3,0,3,0
phillip_allen_001_1_1.pst.410.xls,roma:B6,59,1,4,1
benjamin_rogers_000_1_1.pst.200.xls,Sheet1:F32,1,0,1,0
errol_mclaughlin_jr_000_1_1.pst.137.xls,EO9904.1 floor:L10,23,0,23,0
richard_shapiro_000_1_1.pst.128.xls,meals:F28,3,0,3,0
thomas_martin_000_1_1_1.pst.14.xls,Sheet1:F14,2,0,2,0
thomas_martin_000_1_1_1.pst.215.xls,Physical deals EOL:E2,2,0,2,0
john_zufferli_000_1_1.pst.114.xls,Sheet1:I12,3,0,3,0
john_griffith_000_1_1.pst.185.xls,MAIN:U18,221,10,9,10
scott_neal_000_1_1.pst.173.xls,February 2000:I33,1,0,1,0
vkaminski_000_1_1_1.pst.3.xls,Sheet1:B12,1,0,1,0
mary_fischer_000_1_1.pst.252.xls,E12.XLS:M27,15,0,15,0
monique_sanchez_000_1_1.pst.17.xls,PLANTS:L49,9,0,4,0
mark_whitt_000_1_1.pst.14.xls,Summary:H10,2,0,2,0
daren_farmer_000_1_1.pst.1243.xls,June 00:D7,1,0,1,0
phillip_allen_000_1_1.pst.211.xls,Sheet1:B9,4,0,4,0
darrell_schoolcraft_000_1_1_1.pst.778.xls,July 01:A6,3,0,2,0
joe_parks_000_1_1.pst.260.xls,available capacity:B38,1,0,1,0
kevin_presto_000_1_1.pst.477.xls,report:I66,1,0,1,0
kevin_ruscitti_000_1_1.pst.116.xls,TCO Stg:E8,5,0,4,0
monika_causholli_000_1_1.pst.55.xls,FOEX:F14,1,0,1,0
joe_parks_000_1_1.pst.505.xls,Bridgeline DPR2:O12,15,0,8,0
darron_c_giron_000_1_1_1.pst.48.xls,NSS1 Deals Killed:G14,5,0,4,0
don_baughman_000_1_1.pst.148.xls,Sheet1:C38,37,1,17,1
vkaminski_003_1_1_1.pst.103.xls,ELECTRICITY:I19,1,0,1,0
lindy_donoho_000_1_1_1.pst.113.xls,Capital Project:D39,644,6,35,6
tracy_geaccone_000_1_1.pst.466.xls,Enron Gas Pipeline Group:T6,8,0,8,0
brad_mckay_000_1_1.pst.12.xls,Sheet1:E12,5,0,5,0
peter_keavey_000_1_1.pst.195.xls,Reported:F30,1,0,1,0
michelle_lokay_000_1_2_1.pst.369.xls,Estimate Vs. Plan:C16,4,0,4,0
mary_fischer_000_1_1.pst.167.xls,Sheet1:H35,2,0,1,0
sally_beck_000_1_1_1_1.pst.176.xls,Hotlist - Identified :M32,4,0,4,0
holden_salisbury_000_1_1.pst.12.xls,Bal of Month:D18,4,0,4,0
andy_zipper_000_1_1.pst.18.xls,Deal Detail:K727,3,0,1,0
scott_neal_000_1_1.pst.932.xls,mm assets:F18,23,1,15,1
daren_farmer_000_1_1.pst.1158.xls,Avails 4-6:C46,12,0,7,0
louise_kitchen_000_1_1_1_1.pst.44.xls,Floor Plan:I62,6,0,1,0
joe_parks_000_1_1.pst.6.xls,X_H:A5,14,0,8,0
gerald_nemec_000_1_1.pst.136.xls,Sheet1:D8,3,0,3,0
chris_germany_000_1_2.pst.189.xls,Sheet1:F22,3,0,3,1
kevin_presto_000_1_1.pst.333.xls,NPCC:H35,2,0,2,0
phillip_m_love_000_1_1.pst.495.xls,Sheet1:F6,1,0,1,0
benjamin_rogers_000_1_1.pst.18.xls,STRIPS:C1,2,0,1,0
jonathan_mckay_001_1_1.pst.199.xls,quotes:P104,1,0,1,0
daren_farmer_000_1_1.pst.223.xls,BMSPT066:A8,44,0,28,0
mark_taylor_000_1_1.pst.100.xls,Consolidated:R21,8,0,8,0
chris_germany_000_1_2.pst.71.xls,Mar 2002:E15,5,0,3,0
marie_heard_000_1_1.pst.3.xls,t_807:I9,2,0,2,0
daren_farmer_000_1_1.pst.1672.xls,AREA:B8,3,0,2,0
john_forney_000_1_1.pst.9.xls,Sheet1:J5,2,0,2,0
sara_shackleton_000_1_1_1.pst.13.xls,Input:C213,1,0,1,0
vkaminski_000_1_1_1.pst.177.xls,ALUMINUM_H:B3505,7,0,4,0
sally_beck_000_1_2_1.pst.51.xls,overview:R24,8,0,8,0
tracy_geaccone_000_1_1.pst.322.xls,WOT by Month:AB22,0,0,0,0
tracy_geaccone_000_1_1.pst.237.xls,Trackers:D184,221,2,35,2
kate_symes_000_1_1.pst.134.xls,3-1:S6,3,0,2,0
andrew_lewis_000_1_1.pst.39.xls,MENSA QUESTIONAIRE:AJ18,0,0,0,0
vladi_pimenov_000_1_1.pst.7.xls,Sheet1:C6,3,0,3,0
phillip_m_love_000_1_1.pst.224.xls,people:D13,7,0,7,0
stacey_white_000_1_1.pst.1.xls,BRA Power:A6,28,0,22,0
matthew_lenhart_001_1_1.pst.199.xls,Power West Price Off-Peak:V29,1,0,1,0
john_lavorato_000_1_1_1.pst.37.xls,Sheet2:B3,6,0,6,0
benjamin_rogers_000_1_1.pst.159.xls,Sheet1:C4,1,0,1,0
john_lavorato_000_1_1_1.pst.34.xls,Sheet1:F56,5,0,4,0
monika_causholli_000_1_1.pst.58.xls,Sheet1:E18,5,0,3,0
daren_farmer_001_1_1.pst.615.xls,ZoneBreakout:C5,37,1,27,1
tracy_geaccone_000_1_1.pst.155.xls,Reserves:F11,5,0,5,0
cara_semperger_000_1_1.pst.41.xls,Sheet1:P16,1,0,1,0
benjamin_rogers_001_1_1.pst.93.xls,Deal List:B39,3,0,2,0
benjamin_rogers_000_1_1.pst.45.xls,PJM:N12,15,0,8,0
john_forney_000_1_1.pst.30.xls,JUNE'01:F8,3,0,3,0
vkaminski_000_1_1_1.pst.229.xls,SHIPS:B26,3,0,2,0
daren_farmer_000_1_1.pst.1155.xls,June 00:D36,17,0,17,0
daren_farmer_000_1_1.pst.288.xls,May 01:D7,1,0,1,0
chris_germany_000_1_1_1.pst.27.xls,Jul00 EPA Vols:K45,11,0,9,0
kevin_ruscitti_000_1_1.pst.125.xls,Phys Test:E15,6479,46,1620,49
kevin_presto_000_1_1.pst.293.xls,Price Change:D13,51,1,26,1
lynn_blair_000_1_1.pst.183.xls,APRIL 2002:B6,41,0,41,0
tracy_geaccone_000_1_1.pst.422.xls,Capital Charge Template:D8,51,1,51,1
daren_farmer_000_1_1.pst.217.xls,BMSPT066:A8,44,1,28,1
tracy_geaccone_000_1_1.pst.325.xls,NN_TW:H11,2,0,2,0
phillip_platter_000_1_1.pst.42.xls,Feb Debtor:C9,10,0,10,0
joe_parks_000_1_1.pst.400.xls,available capacity:B38,1,0,1,0
randall_gay_000_1_1.pst.22.xls,Flow Data:F182,7,0,6,0
bill_williams_iii_000_1_1.pst.41.xls,blank:N46,3,0,3,0
chris_germany_000_1_2.pst.1041.xls,Tenn:E58,71,1,4,1
phillip_m_love_000_1_1.pst.671.xls,OA Form:N10,17,1,15,1
tracy_geaccone_000_1_1.pst.396.xls,ENA:B31,82,1,79,1
mike_carson_000_1_1.pst.83.xls,Sheet1:C10,6,0,5,0
john_griffith_000_1_1.pst.197.xls,Curves:G78,17,0,17,0
kevin_hyatt_000_1_1.pst.52.xls,Hp Sizing:H32,7,0,7,0
louise_kitchen_000_1_2_1.pst.225.xls,1121:D36,5,0,2,0
daren_farmer_000_1_1.pst.241.xls,BMSPT066:A8,44,0,28,0
harry_arora_000_1_1.pst.11.xls,Midwest Power Trading:F6,10,0,10,0
lisa_gang_000_1_1.pst.176.xls,EES-Schedule day 1:P11,13,0,13,0
joe_parks_000_1_1.pst.133.xls,Variable Rates - Sept:B5,19,0,9,0
mary_fischer_000_1_1.pst.255.xls,E12.XLS:M27,15,0,15,0
daren_farmer_000_1_1.pst.226.xls,BMSPT066:A8,44,1,28,1
phillip_allen_000_1_1.pst.219.xls,weekly:F7,10,0,7,0
holden_salisbury_000_1_1.pst.15.xls,5-22:J15,3,0,3,0
scott_neal_000_1_1.pst.340.xls,Sheet1:L9,25,0,15,0
vkaminski_001_1_2_1.pst.63.xls,Project Detail:D110,3,0,2,0
gerald_nemec_000_1_1.pst.30.xls,JMHuber:B24,6,0,6,0
chris_germany_000_1_1_1.pst.3.xls,Jan 2000 :G5,17,0,6,0
lisa_gang_000_1_1.pst.11.xls,MARCH(17):D25,10,0,9,0
louise_kitchen_000_1_1_1_1.pst.243.xls,Sheet1:G23,2,0,2,0
benjamin_rogers_001_1_1.pst.22.xls,Caledonia 2000 Exp:D53,31,0,31,0
andrea_ring_000_1_1.pst.0.xls,Monthly HH Flows:R155,3,0,3,0
lisa_gang_000_1_1.pst.80.xls,LOSSES:B14,3,0,3,0
rick_buy_000_1_2_1.pst.25.xls,Replacement Cost:E94,5,0,4,0
daren_farmer_001_1_1.pst.624.xls,ZoneBreakout:C5,37,0,27,0
louise_kitchen_000_1_1_1_1.pst.234.xls,West Power Position:H55,11,0,8,0
tracy_geaccone_000_1_1.pst.146.xls,Trackers:D184,221,2,35,3
kimberly_watson_000_1_1.pst.74.xls,Socal-Avg:D5,1,0,1,0
richard_ring_000_1_1.pst.57.xls,lost_arrow:F116,1,0,1,0
daren_farmer_000_1_1.pst.1340.xls,Sheet1:D24,7,0,7,0
hunter_shively_000_1_1.pst.387.xls,Sheet1:A4,2,0,2,0
vladi_pimenov_000_1_1.pst.40.xls,New York Sum:E75,14,0,14,0
richard_shapiro_001_1_1_1.pst.17.xls,Scenario 1:D25,2,0,2,0
mary_fischer_000_1_1.pst.270.xls,E12.XLS:M27,15,1,15,1
joe_parks_000_1_1.pst.447.xls,Bridgeline DPR2:O12,15,0,8,0
phillip_allen_001_1_1.pst.375.xls,Sheet1:C14,7,0,7,0
matthew_lenhart_001_1_1.pst.204.xls,Power West Price Off-Peak:V29,1,0,1,0
louise_kitchen_000_1_1_1_1.pst.228.xls,Sheet1:D10,3,0,2,0
chris_germany_000_1_2.pst.1107.xls,Apr  Setup:V49,98,1,17,1
bill_williams_iii_000_1_1.pst.26.xls,7-14:I4,3,0,3,0
lindy_donoho_000_1_1_1.pst.13.xls,WOT by Month thru 2010:DU7,2,0,2,0
sara_shackleton_000_1_1_1.pst.48.xls,Sheet1:T25,1,0,1,0
mary_fischer_000_1_1.pst.361.xls,June:E10,7,0,7,0
darrell_schoolcraft_000_1_1_1.pst.437.xls,Sheet1:G18,3,0,3,0
lisa_gang_000_1_1.pst.58.xls,APRIL (17):D25,10,0,7,0
lynn_blair_000_1_1.pst.105.xls,Sheet1:C16,3,0,3,0
phillip_allen_000_1_1.pst.228.xls,weekly:F6,10,0,9,0
don_baughman_000_1_1.pst.215.xls,Rate Table:C30,2,0,2,0
monika_causholli_000_1_1.pst.73.xls,FOEX:F14,1,0,1,0
holden_salisbury_000_1_1.pst.30.xls,Sheet1:E47,3,0,3,0
jeffrey_a_shankman_000_1_2.pst.56.xls,PHYSICAL:H11,5,0,4,0
darron_c_giron_000_1_1_1.pst.354.xls,Apr00:D12,19,0,16,0
james_steffes_000_1_1.pst.12.xls,Sheet3:I8,3,0,3,0
chris_germany_000_1_2.pst.1050.xls,Monthly Summary:F8,6,0,6,0
chris_germany_000_1_1_1.pst.125.xls,Total Reqs:J28,259,4,131,4
benjamin_rogers_000_1_1.pst.142.xls,Debt:B54,326,3,23,3
cara_semperger_000_1_1.pst.26.xls,JD-MAL TRANS:C19,3,0,3,0
eric_saibi_000_1_1.pst.218.xls,Graph:D4,3,0,2,0
darrell_schoolcraft_000_1_1_1.pst.669.xls,Sheet1:G18,3,0,3,0
bill_williams_iii_000_1_1.pst.32.xls,blank:M48,3,0,3,0
james_steffes_000_1_1.pst.235.xls,Non-gas CALI_deal_sum:I23,8,0,8,0
kevin_hyatt_000_1_1.pst.175.xls,Cashflow:B42,9,0,5,0
michelle_cash_000_1_1_1.pst.65.xls,Sheet1:G5,7,0,2,0
chris_germany_000_1_1_1.pst.119.xls,Sheet2:F9,3,0,2,0
mike_carson_000_1_1.pst.74.xls,Sheet1:C11,10,0,10,0
lisa_gang_000_1_1.pst.107.xls,LOSSES:B14,3,0,3,0
phillip_m_love_000_1_1.pst.649.xls,gd:I10,2,0,2,0
kim_ward_000_1_2.pst.180.xls,West Gas Hot List:G51,3,0,2,0
scott_neal_000_1_1.pst.1002.xls,mm assets:E12,21,0,13,0
lisa_gang_000_1_1.pst.167.xls,BASE GENERATION FORECAST:C10,1,0,1,0
louise_kitchen_000_1_2_1.pst.234.xls,Template:G25,5,0,3,0
richard_ring_000_1_1.pst.150.xls,Sheet2:B10,7,0,7,0
gerald_nemec_000_1_1.pst.151.xls,Sheet1:G14,3,0,3,0
sally_beck_000_1_1_1_1.pst.264.xls,Hotlist - Identified :Q35,4,0,4,0
chris_germany_000_1_2.pst.423.xls,Sheet1:F5,1,0,1,0
joe_parks_000_1_1.pst.480.xls,Bridgeline DPR2:O12,15,0,8,0
louise_kitchen_001_1_1_1.pst.111.xls,Sheet1:C45,3,0,2,0
benjamin_rogers_000_1_1.pst.208.xls,1999 Peakers:B4,5,0,4,0
mark_taylor_001_1_1.pst.87.xls,Div B Input:A3,3,0,1,0
john_arnold_000_1_2.pst.128.xls,Volumes:B51,11,1,8,1
darron_c_giron_000_1_1_1.pst.204.xls,DiffDates:B9,2,0,2,0
john_lavorato_001_1_1_1.pst.21.xls,Sheet1:K14,1,0,1,0
darrell_schoolcraft_000_1_1_1.pst.622.xls,03- (01):D10,5,0,2,0
daren_farmer_000_1_1.pst.208.xls,BMSPT066:A8,31,0,20,0
kevin_presto_000_1_1.pst.284.xls,NPCC:H35,2,0,2,0
phillip_allen_001_1_1.pst.384.xls,By Unit:C8,7,0,4,0
vkaminski_000_1_1_1.pst.174.xls,ZINC:B3505,7,0,4,0
tracy_geaccone_000_1_1.pst.307.xls,Annual Fuel Calc Alt:I30,64,1,52,1
louise_kitchen_000_1_2_1.pst.689.xls,Sheet1:C27,7,0,7,0
lisa_gang_000_1_1.pst.71.xls,LOSSES:B14,3,0,3,0
darrell_schoolcraft_000_1_1_1.pst.604.xls,NW:AC5,4,0,4,0
benjamin_rogers_000_1_1.pst.63.xls,MTM Detail:C61,86,0,29,1
daren_farmer_000_1_1.pst.1234.xls,June 00:K55,19,0,19,0
mary_fischer_000_1_1.pst.261.xls,E12.XLS:M27,15,0,15,0
john_zufferli_000_1_1.pst.16.xls,Sheet1:C5,2,0,2,0
peter_keavey_000_1_1.pst.60.xls,Reported:F30,1,0,1,0
kate_symes_000_1_1.pst.795.xls,Dec 2000:G20,1,0,1,0
kimberly_watson_000_1_1.pst.14.xls,NW:AC5,4,0,4,0
john_lavorato_000_1_1_1.pst.28.xls,PEAK:M5,9,0,9,0
mark_whitt_000_1_1.pst.175.xls,West Gas Hot List:G52,3,0,3,0
daren_farmer_001_1_1.pst.1063.xls,DELV SUMMARY:A8,1,0,1,0
john_zufferli_000_1_1.pst.91.xls,Sheet1:I12,3,0,3,0
phillip_allen_001_1_1.pst.0.xls,WEST MAP:B2,107,2,100,2
larry_may_000_1_1.pst.115.xls,BALANCE SHEET:J7,26,0,16,0
phillip_m_love_000_1_1.pst.662.xls,Physical:N1634,2,0,2,0
mark_guzman_000_1_1_1.pst.138.xls,Load:I3,8,0,4,0
vkaminski_000_1_1_1.pst.138.xls,PJM:C954,2,0,2,0
stacey_white_000_1_1.pst.51.xls,NG Summary by Day:E307,7,0,7,0
craig_dean_000_1_1.pst.99.xls,10-3:N46,3,0,3,0
vladi_pimenov_000_1_1.pst.25.xls,Sheet1:C3,1,0,1,0
rick_buy_000_1_1_1_1.pst.111.xls,1000:H23,13,0,13,0
theresa_staab_000_1_1.pst.392.xls,2nd Revised Stmt:E21,6,0,2,0
sally_beck_001_1_2_1.pst.337.xls,200001Gas:C53,4,0,2,0
kevin_presto_000_1_1.pst.178.xls,MWHr Summary:J27,7,0,6,0
jeff_dasovich_000_1_1_1.pst.32.xls,Income Statement:C5,99,1,16,1
peter_keavey_000_1_1.pst.100.xls,Reported:F30,1,0,1,0
benjamin_rogers_001_1_1.pst.13.xls,Lincoln Energy Center 00 Exp:E120,31,0,31,0
kevin_ruscitti_000_1_1.pst.119.xls,TCO Stg  :E8,5,0,4,0
theresa_staab_000_1_1.pst.115.xls,Sheet1:A8,1,1,1,1
sally_beck_001_1_1_1_1.pst.2.xls,MSAP:A1,1,0,1,0
richard_shapiro_000_1_1.pst.164.xls,% Difference:J77,4,0,2,0
tracy_geaccone_000_1_1.pst.19.xls,Detail:D28,4,0,3,0
tom_donohoe_000_1_1_1.pst.1.xls,Sheet1:I33,1,0,1,0
craig_dean_000_1_1.pst.28.xls,May3:C49,13,0,3,0
andy_zipper_000_1_1.pst.27.xls,Deal Detail:K375,3,0,1,0
darrell_schoolcraft_000_1_1_1.pst.519.xls,22:B11,7,0,5,0
gerald_nemec_000_1_1.pst.92.xls,PS Costs:I56,5,0,4,0
joe_parks_000_1_1.pst.193.xls,PV'd Basis Postion (CE):K56,3,0,3,0
louise_kitchen_000_1_2_1.pst.216.xls,1121:D36,5,0,2,0
kevin_ruscitti_000_1_1.pst.134.xls,Michcon:B7,4,0,4,0
daren_farmer_000_1_1.pst.1173.xls,Master:B17,33,1,15,1
gerald_nemec_002_1_1.pst.77.xls,Sheet2:D12,1,0,1,0
darrell_schoolcraft_000_1_1_1.pst.739.xls,Allocation:B9,22,0,14,0
daren_farmer_000_1_1.pst.232.xls,BMSPT066:A8,44,0,28,0
daren_farmer_000_1_1.pst.126.xls,Unify Recon:B8,1,0,1,0
james_steffes_000_1_1.pst.21.xls,Sheet1:U22,5,0,5,0
andy_zipper_000_1_1.pst.138.xls,DD-EGL:P29,3,0,2,0
john_hodge_000_1_1.pst.11.xls,Sheet1:F11,1,0,1,0
darrell_schoolcraft_000_1_1_1.pst.450.xls,NW:AC5,4,0,4,0
daren_farmer_000_1_1.pst.162.xls,Sheet1:G18,1,0,1,0
lisa_gang_000_1_1.pst.67.xls,MAY(2):N24,10,0,10,0
mary_fischer_000_1_1.pst.370.xls,Amort 20r 2001:E91,7,0,7,0
don_baughman_000_1_1.pst.145.xls,Sheet1:C38,37,0,17,0
sally_beck_000_1_1_1_1.pst.425.xls,Sheet1:J6,1,0,1,0
errol_mclaughlin_jr_000_1_1.pst.111.xls,PriceAPEA:K40,2,0,2,0
monika_causholli_000_1_1.pst.64.xls,Corrugated:S37,2,0,2,0
chris_stokley_000_1_1.pst.144.xls,Sheet1:H43,5,0,5,0
scott_neal_000_1_1.pst.708.xls,Sheet1:F73,33,0,21,0
darron_c_giron_000_1_1_1.pst.0.xls,2000:C5,10,0,9,0
daren_farmer_000_1_1.pst.1225.xls,June 00:D36,17,0,17,0
hunter_shively_000_1_1.pst.409.xls,ENOVATE DPR2:O13,17,1,9,1
mary_fischer_000_1_1.pst.120.xls,SL1Trends:L32,17,0,17,0
michelle_lokay_000_1_2_1.pst.387.xls,0101:I8,5,0,3,0
darrell_schoolcraft_000_1_1_1.pst.186.xls,22:B11,7,0,5,0
matthew_lenhart_000_1_1.pst.65.xls,DA-ties:J59,2,0,1,0
jim_schwieger_000_1_1.pst.0.xls,Sheet1:K7,4,0,4,0
darron_c_giron_002_1_1_1.pst.141.xls,2002 Without Navigation:F6,7,0,7,0
darrell_schoolcraft_000_1_1_1.pst.117.xls,NW:AC5,4,0,4,0
rick_buy_000_1_1_1_1.pst.211.xls,Sheet1:A11,1,0,1,0
daren_farmer_001_1_1.pst.1072.xls,DELV SUMMARY:A8,1,0,1,0
don_baughman_000_1_1.pst.10.xls,Sheet1:C38,37,0,17,0
lisa_gang_000_1_1.pst.111.xls,LOSSES:B14,3,0,3,0
barry_tycholiz_000_1_1.pst.41.xls,Summary:G14,3,0,3,0
jonathan_mckay_000_1_1.pst.2.xls,DataEntry:A115,5,0,5,0
phillip_m_love_000_1_1.pst.658.xls,3rd Party Expense:C23,4,0,2,0
joe_parks_000_1_1.pst.471.xls,Bridgeline DPR2:O12,15,0,8,0
lisa_gang_000_1_1.pst.182.xls,Scheduling:AJ5,0,0,0,0
benjamin_rogers_001_1_1.pst.123.xls,Debt:B38,559,6,67,7
jeffrey_a_shankman_000_1_2.pst.110.xls,AGA Storage:F437,1,0,1,0
rick_buy_000_1_1_1_1.pst.50.xls,Graph Data July16:C170,5,0,2,0
jonathan_mckay_000_1_1.pst.132.xls,Chestermere:D25,7,0,2,0
chris_germany_000_1_2.pst.190.xls,Sheet1:F22,3,0,3,0
shelley_corman_000_1_1.pst.42.xls,pvrjan_2001:B8,1,0,1,0
darrell_schoolcraft_000_1_1_1.pst.552.xls,Jan 2002:A6,2,0,1,0
benjamin_rogers_000_1_1.pst.160.xls,Sheet1:F5,1,0,1,0
robin_rodrigue_000_1_1.pst.140.xls,GRMS Detail:AF41,0,0,0,0
barry_tycholiz_000_1_1.pst.35.xls,Income Statement:F28,6,1,6,1
jeff_dasovich_000_1_1_1.pst.207.xls,Sheet1:D11,3,0,1,0
rick_buy_000_1_1_1_1.pst.88.xls,Comparison:L20,11,0,11,0
louise_kitchen_000_1_1_1_1.pst.252.xls,Cost Cancel Details:D108,460,4,11,4
john_griffith_000_1_1.pst.146.xls,FGT Z2 Supply:B10,69,0,20,0
darron_c_giron_000_1_1_1.pst.339.xls,Sheet1:C10,4,0,4,0
michelle_lokay_000_1_2_1.pst.216.xls,Sheet1:C4,9,1,9,1
kim_ward_000_1_2.pst.413.xls,ProcessCalandar:J16,3,0,1,0
vkaminski_002_1_1_1.pst.236.xls,Projects:A66,3,0,2,0
jonathan_mckay_000_1_1.pst.355.xls,JonMckay-Mon6:B73,11,0,6,0
peter_keavey_000_1_1.pst.208.xls,Reported:F30,1,0,1,0
chris_dorland_000_1_1_1.pst.1.xls,MENSA QUESTIONAIRE:AJ18,0,0,0,0
kevin_presto_000_1_1.pst.209.xls,Palo:B8,13,0,9,0
chris_germany_000_1_2.pst.242.xls,Jan 1:J5,12,0,7,0
sara_shackleton_000_1_2.pst.356.xls,Sheet1:F7,4,0,4,0
john_arnold_000_1_2.pst.18.xls,Enron ecom:D8,5,0,2,0
lisa_gang_000_1_1.pst.282.xls,Scheduling:AJ5,0,0,0,0
james_steffes_000_1_1.pst.297.xls,Non-gas CALI_deal_sum:I23,8,1,8,1
joe_parks_000_1_1.pst.115.xls,DEC_SWAP:C5,11,0,9,0
jim_schwieger_000_1_1.pst.217.xls,Prime Rate Calc- GROSS:A3,6,0,5,0
michelle_lokay_000_1_2_1.pst.316.xls,1100:I8,5,0,3,0
kim_ward_000_1_2.pst.513.xls,Sheet1:Q14,35,0,18,0
eric_linder_000_1_1.pst.10.xls,4-1:J15,2,0,2,0
lynn_blair_000_1_1.pst.42.xls,TWAllocationsSchdVsOperational:I1340,3,0,3,0
stacey_white_000_1_1.pst.38.xls,Aug-01:I4,2,0,1,0
stacey_white_000_1_1.pst.236.xls,Detail Expenses:D64,51,0,4,0
bill_williams_iii_000_1_1.pst.17.xls,7-6:S18,3,0,3,0
james_steffes_000_1_1.pst.226.xls,EXH GC-2:E15,2,0,2,0
kevin_presto_000_1_1.pst.109.xls,NPCC:H35,2,0,2,0
richard_ring_000_1_1.pst.93.xls,BASE GENERATION FORECAST:C10,1,0,1,0
darrell_schoolcraft_000_1_1_1.pst.488.xls,01-(4):D10,5,0,2,0
larry_campbell_000_1_1.pst.15.xls,Netting:D27,9,0,6,0
darron_c_giron_002_1_1_1.pst.150.xls,Sheet1:E5,9,0,2,0
kevin_presto_000_1_1.pst.354.xls,NPCC:H35,2,0,2,0
andy_zipper_000_1_1.pst.81.xls,DD-EGL:P29,3,0,2,0
chris_stokley_000_1_1.pst.51.xls,FERC:K13,2,0,2,0
chris_germany_000_1_2.pst.1037.xls,CES0001A:AU21,0,0,0,0
darrell_schoolcraft_000_1_1_1.pst.126.xls,NW:AC5,4,0,4,0
rick_buy_000_1_1_1_1.pst.141.xls,Current Risk Pool:E24,5,0,2,0
darrell_schoolcraft_000_1_1_1.pst.673.xls,NW:AC5,4,0,4,0
louise_kitchen_000_1_1_1_1.pst.92.xls,SOTH AMERICA:H10,2,0,2,0
hunter_shively_000_1_1.pst.418.xls,Floor Plan:I58,6,0,1,0
jim_schwieger_000_1_1.pst.69.xls,Sheet1:F6,3,0,2,0
