fileName,Max Dep Ref,GraphModifyTime
Лифтинг.xlsx,Российские 1 слой:C1203,1
framingham.xlsx,framingham:S4239,1
Performance-Data(1).xlsx,Support Sheet:K6,0
res1.xlsx,2-2:H248,0
Real-Statistics-Time-Series-Examples.xlsx,ARMA 1.1e:C6,3
SSV1a_TimeRange.xlsx,Sheet1:Q2,1
10-21-trucos-excel.xlsx,recuentos:AR12,1
Scen_IND_TaxesSubsidies.xlsx,Tax_not_Agriculture:R6,0
Co regression current.xlsx,Co 2000-2011:Q2497,1
VnEmoLex.xlsx,Sheet1:D57,1
Research.xlsx,Лист1:O17,1
W23702-91.xlsx,Sheet1:E2,1
List_of_Villages_for_all_technologyupdate.xlsx,sectors:A56,1
TBO_SERDP_Results_202008.xlsx,overall counts:R5,1
bot.xlsx,Sheet2:O1,36
Sen_Election_Data_2018.xlsx,State:K21,1
household-init-data.xlsx,1:D103,1
9 Case-StockMovementsVar74-Prepared.xlsx,With lags and diff:J5020,1
MRKT-TRKR_2020-05-19T UPTREND31 to  Sundeep.xlsx,Index AD:AC3710,1
help-tabellen 1987.xlsx,prmBouwDroog:G1,2
datalog1.xlsx,datalog1:A2,2
EURUSD.xlsx,1. EURUSD:D6,3
2019年发票登记表.xlsx,圆融:H7912,3
2019 HQ Elison TERI Trial.xlsx,Sheet1:I220,1
2017_HW2_EDAandGraphing - Hongchao_Pan&Yu_Sun_V1.0.xlsx,Q21:G1678,1
Unit 1 - Excel_Homework_Instructions_StarterBook.xlsx,Bonus:B12,1
StarterBookJohnBurke.xlsx,Bonus:C5,1
[002768].xlsx,Sheet1:I38223,0
WM5603_LT_timeseries_normalization.xlsx,WM3022_LT_timeseries_scaled:D35041,1
TestData.xlsx,Testdata:U5340,1
В15УВ_02_20160115 full.xlsx,Фильтр. Сигналы2:H2,1
SAM-0.05 OR5x100-0.25_5 dataset analysis.xlsx,State026:B66,0
debugp1irrs3.xlsx,DEBUG:D2827,1
VIL-2016-09.xlsx,SEPT 18:Q23,1
Models_winter.xlsx,Predictions:H3,1
1.ejemplo a replicar.xlsx,Calibracion DPA153:D36959,44
dptranscriptswlookupFORVIS.xlsx,dptranscriptswlookup:X1,12
clientOutput_013.xlsx,clientOutput_013:C1862,1
Test_Data_label.xlsx,Test_Data:E1336,1
Calculation.xlsx,Sheet3:G2,1
Final Dataset 1.xlsx,Scratch_Score:AB2025,0
2014 年预算-上海君悦hp.xlsx,M6-销售费用:M349,6
工作簿1-20181122124520816.xlsx,不良明细:CBJ5,1
excel_challenge.xlsx,Bonus:D8,0
2.01_-_validation_needed.xlsx,Smelter List:G1169,1
pseudoelastic_0C.xlsx,Sheet1:I6,1
HTMA_3rd_Ch6-2.xlsx,PowerLawDist:B4,12
2019-06-17-0824_scirpus_microcarpus.xlsx,Measurements:E13,1
사업자 현황(2020년 01월 100대 생활업종).xlsx,지역별 업종검색:P23,1
HS_videos_Smit_Cross_augmented_v01.xlsx,HS data:M3,2
PWM.xlsx,Sheet1:AB1,17
subject1.xlsx,Sheet1:F172,1
5-17.xlsx,股票追踪:AO1048,2
2019-07-04-0718_schefflera_delavayi.xlsx,Measurements:E13,1
evidyon-item-spawning.xlsx,Sheet1:D68,1
datacite_template_20200413_test.xlsx,metadata:A78,1
Academic Plan Growth Analysis 20200403[1].xlsx,quartiles:J110538,1
data_temple.xlsx,Sheet1:N2,1
IEX.hourlydata_final.xlsx,Sheet1:B2,2
jonathan_mckay__16844__NYMarket0107.xlsx,TETCO_TRANSCO:AA86,1
x2.xlsx,adpt (2):G534,1
Full range testing.xlsx,Sheet1:B22879,1
Financial_Analyst.xlsx,Statistics:B1082,1
싱스트리트형태소분석결과.xlsx,Sheet1:E7996,2
oasis_files.xlsx,guls:A1,1
MVP-2 Raven3 Flight Data Summary.xlsx,Baro (atm):B2,1
ecg.xlsx,Arkusz1:A39750,1
spreadsheets_exercises.xlsx,Table5_Dates:A3,0
mull_ssp_pid_ana.xlsx,Sheet1:C860,1
StarterBook DJH solution.xlsx,Data:E2771,1
data-1-1-3-StarterBook mj2.xlsx,Sheet7:D40,1
ATM00679_2019_0322_0430.xlsx,ATM00679_2019_0322_0430:C2664,0
combined result.xlsx,combined result:E16052,1
daily_ISONE_2010-2014.xlsx,Sheet1:U522,2
Commerce avec Portugal 1749.xlsx,Entrées:L805,2
louise_kitchen__22745__Turbine Position Report 053101.xlsx,Cost Cancel Details:C90,3
Fayez alsulaiman pj2.xlsx,Dashboard:B19,1
StarterBook_Vijay.xlsx,Sheet2:B777059,1
WB Demographic Data.xlsx,CFR by age:K6,1
2019-05-16-1035_empty_racir (1).xlsx,Measurements:E13,1
Marseille entrées 1764.xlsx,Sortie:L805,1
AFOLU 2000-2017_v5.xlsx,3D1 Harvested wood products:AY10,4
Fact2Sheet_Corona_20200524.xlsx,LastWeek:BF203,0
data17.xlsx,sybil 80%:H1002,1
❤考勤登记表2015年12月 .xlsx,门禁:G1709,1
blocc2.91 15th Mar 02_07.xlsx,LocationAdj:K12,1
【东吴银行】老16家上市银行07-17年分行业不良贷款情况.xlsx,工行:AP55,2
תקציב חיפה 2015 הוצאות מתוקן.xlsx,ריכוז מפורט:E567,1
DINAS PENDIDIKAN GABUNG BOS OK BANGET.xlsx,PERHITUNGAN DISDIK 2019 (2):G8,50
TPM.xlsx,Sheet1:D12115,1
Surf_overlay_diag_allTaxa.xlsx,E protein:M2,1
DonationData.xlsx,Sheet1:A493,2
Simulate-Price-Stocks.xlsx,Price:N3933,1
loop1000_sec_lag30_latency_mem_run1.xlsx,loop1000_sec_lag30_latency_mem_:K24247,2
HeroDataTable.xlsx,battleEvent:J4,12
Dani papers.xlsx,Sheet1:C10759,7
MASTER File 2021 Tableau2.xlsx,Updated:I2084,3
tools.xlsx,工作表1:J1,2
KPMG_data_work.xlsx,Transactions:L18699,1
2015 Kassabuch.xlsx,Jul:E53,28
108_个别报表_2019年度_新加坡天合_V0.1.xlsx,未审报表分析:D32,2
Kode Aset 2016.xlsx,Sheet1:B12708,2
NKSC - 16.xlsx,NXT:B32,5
image-1631663060533.xlsx,2021.02 Análisis:R2,8
Matheson Kickstart My Chart.xlsx,Sheet5:D6,1
工作簿1-20181122164638091.xlsx,不良明细:CBJ5,1
data-1-1-3-StarterBook_Amandah Antony (Part 1).xlsx,Kickstarter:D280,1
collab_filter.xlsx,movielens_1hot:B26,1
2019-06-18-0902_tsuga_mertensiana.xlsx,Measurements:C13,1
2020 SH2 Subject Class List.xlsx,Subject Class Lists:I2679,1
StarterBook.xlsb.xlsx,Statistical Analysis:F1054,1
SAM-0.01 OR30x100-0.75_4 dataset analysis.xlsx,State026:B88,1
Reboiler_Raw Data_With Timestamps.xlsx,datos IP21 BD:G20413,1
Fact2Sheet_Corona_20200602.xlsx,LastWeek:R14,2
nbbc-currents-chart2017.xlsx,Raw Data 2014:U1,37
SAM-0.01 OR10x100-0.75_9 dataset analysis.xlsx,State026:B44,1
flow data.xlsx,daily_flow:I4580,1
GL_Driver_Safety_Report_ferguson_20211031_100043.xlsx,Report:Y5,5
Demand Forecasting.xlsx,Calculations:G180,2
tmp3.xlsx,Sheet1:Z85,1
5x3卷轴-一些猜想和实例.xlsx,5X3实例:C10,4
foodbyregion.xlsx,ranking:B36,1
Kardex Octubre.xlsx,Reporte de salida:AI1110,1
ISD50.xlsx,malicieux80%:C516,0
EIoF_CashFlow_AnnualStorage_TX.xlsx,Assumptions (NG):X190,13
仪器信息-20170430(简).xlsx,仪器信息0430:Y2103,1
CDSS_WaterRights_analysis.xlsx,CDSS_WaterRights_analysis:I7272,1
Goodreads_10k-list_Explanatory-Data-Analysis.xlsx,Explanatory_Data_Analysis:M521240,1
comparison.xlsx,Sheet1:N12630,1
math.xlsx,EX13kal:J2,17
ODA OOP Sim v8.0.BR.xlsx,Construction:F3,3
Kickstarter_Challenge_-_Copy.xlsx,Outcomes Based on Goals:C5,1
Kickstarter Excel Challenge.xlsx,Category Stats:A3,1
W6_V2 ModifyPivotTables.xlsx,Orders:Q840,1
phillip_m_love__30693__TDS - Ontario 0802.xlsx,Curves:D15,2
DW0 Shun Trust Malignance.xlsx,Weaponskill:B543,1
35_65_2ptGuided.xlsx,Sheet1:I255,2
B_OLD001_0001_恒流10A放电_25°C_三电压检测.xlsx,Sheet2:E9825,1
vladi_pimenov__41079__DailyPrices.xlsx,Sheet1:C1,14
reflection-transmission-analysis-epsr-9.xlsx,rms:C1706,1
Visualized_sheet.xlsx,Data_Sheet_Udemy_Courses_-_Busi:D3680,2
Strain_Frame.xlsx,Strain_Frame:G176,2
arrow_task_final.xlsx,version6:A67,11
2013 criteria hit.xlsx,General information:E27,0
PrepareData.xlsx,Tab C. Filtering by difference:F5913,0
on order report example.xlsx,WK-DATE:B314,1
Capstone1.xlsx,Capstone1:A2,1
StarterBook - tk02.xlsx,Sheet1:E10,1
工作簿1-20181122154603368.xlsx,不良明细:CBJ5,1
powerprofile.xlsx,5min:A8,3
final_dtw_normalized.xlsx,Peaks:A3,2
Homework_01-Excel_Instructions_StarterBook_jc.xlsx,COUNTIF Bonus:E2,0
2019-06-19-0847_aesculus_pavia.xlsx,Measurements:E13,1
relacao_geral_-_vodanet_-_30-01-2014.xlsx,Anatel:N1213,2
COVID_19_DATA.xlsx,% change in total deaths:AC9,1
Datos Asignación 2.xlsx,1. Partículas:C1220,2
Kickstarter_Challenge_Final.xlsx..xlsx,Outcomes Based on Goals:B2,1
2019-05-16-0728_empty_racir (1).xlsx,Measurements:E13,0
Innovid_cookie_level_EDA_20201116.xlsx,Diminishing Return Survival:C28,4
ВА09ОН_01_20151124 full.xlsx,Фильтр. Сигналы2:H2,1
Excel Homework_Sarah Sprole.Nov 26.xlsx,BONUS:G4,1
SSV1_TimeRange.xlsx,Sheet1:L3,1
Transport_Tool_v2_6.xlsx,Activity Data:G85,1
nsmail-6.xlsx,Utah Lake 2 miles W of Vineyard:I7,1
AMAZON_COMPUTER_20210425.xlsx,USA:B1130,15
trainPreliminaryAnalysis.xlsx,train - Copy:C7948,1
Tables_Highlighted.xlsx,Table 1:A5059,1
2019-07-01-0934_verbena_officinalis.xlsx,Measurements:E13,1
アメリカ式part2【資料】第2回_エクセル演習.xlsx,（演習問題２）NYの気温データ:B14,3
ALE_coumarate_triplicates_Sheila-proV-KOs_081214.xlsx,subtracted:I47,5
LunarLander - NonPBT.xlsx,Data:C247,1
Preseason Team Ratings.xlsx,2017-2018 Odds to Ratings:K34,1
Pwned email accounts (concluido).xlsx,Breached&Pasted email accounts:F68,1
relacao_geral_-_vodanet_-_21-05-2013.xlsx,Faturamento:H391,6
KPMG_cleaned.xlsx,CustomerDemographic:F356,1
ALE_hexanoate_KOs_061215.xlsx,subtracted:JH12,5
HourlyData Liv Room 180805.xlsx,TP_2:Z4,1
Vsi podatki zdruzeni-brez pik in st.xlsx,Pridelek 2020:H519,1
REMISIONES-- J U N I O      2013.xlsx,OBRADOR REM :G1,1
SAM-0.01 OR10x100-0.50_3 dataset analysis.xlsx,State026:B44,1
Predictive Analysis.xlsx,Statistical Tests:C105,9
DT5548.xlsx,DT5548:E5993,1
REDB Mapping.xlsx,City_to_REDB:G3,2
Schema_generator.xlsx,CoHost Schema Creation:T46,3
Real-Statistics-Examples-Regression-1.xlsx,Res 3:D4,1
IndexCharts.xlsx,Italy:Q1834,1
Ghep_Benh.xlsx,Codebook:D11,1
W02-V05-Absolute Cell Refs Soln.xlsx,Sales 2016:J1,1
GV_tutor.xlsx,Sheet:P1273,0
ludnosc.xlsx,3-sr wiek m m:C3750,2
StarterBook_solved.xlsx,Source Data:L4116,1
GMBA_Inventory_v2.0_Selection_Tool.xlsx,Selection_Tool:Z3,1
relacao_geral_-_vodanet_-_31-05-2013.xlsx,Faturamento:H391,6
RVDemoSummaryStats.xlsx,Analysis:D4705,3
工作簿1 - 副本-20181123103508853.xlsx,不良明细:CBJ5,14
KPMG DATA ANALYTICS INTERNSHIP(MODULE 2 FINAL).xlsx,Transactions:Z2,2
svm-performances-20170821-for-matlab.xlsx,svm-performances-20170821:G4907,1
Master Fantasy Banter Workbook.xlsx,Positional Comparison:AX9,1
Cyclistic_Trips_Data.xlsx,trip_data:B23869,2
data_20160626_184614 - sprinkler rain.xlsx,data_20160626_184614 - sprinkle:C535,2
CarSalesDataForReports.xlsx,DateDimension:A993,1
benodigde grafieken barometer GJ en wve def data update dec 2012-WE.xlsx,uitacces:A2,14
DateMaster to 9-4 Public Ver.xlsx,BeAll:J3776,8
chris_dorland__1627__FUZZY_SWAP.xlsx,SWAP MODEL:I3,1
Обработка положение лежа.xlsx,Обработка:B17,3
LMIfiles_NoDupes.xlsx,LMIfiles:V60,1
1705.Trips-Formated.xlsx,1705.Trips:V6099,1
2021_data.xlsx,Sheet2:A3,1
20110728_Swan River Master Data_ all data P1 to P3-1.xlsx,P2_Temp Corr Bacteria:R2,1
Cb regression current.xlsx,Cb up to 2010 data:R2954,1
Multiple Feature Cut Line Forecaster (old).xlsx,Monte Carlo 18:AK2,0
KPMG_VI_New_raw_data_update_final - Copy.xlsx,NewCustomerList:X84,2
difficulty.xlsx,Sheet1:B49861,2
2019-05-16-0822_pinus_cembra (1).xlsx,Measurements:E13,1
data_preparing.xlsx,France4:D138,0
zoneStudy01.xlsx,Sheet2:C16,1
schoolsSportsReference_difference.xlsx,schoolsSportsReference:A1,1
relacao_geral_-_vodanet_-_10-05-2013.xlsx,Faturamento:H391,6
ANEXO_16A_KARU_20210331_165156.xlsx,Creditos:I42,13
DIC-Q890-120-75-2.xlsx,Load-Displacement:D24516,2
with_mv.xlsx,Week 15:D11,0
GAINS.xlsx,BaseLine:F3,3
taxas-juros-emprestimos.xlsx,Prestações - Emprestimo:C6,9
201225_Input_data_general_V0.xlsx,Prod_limit_country:D1,0
RAD-R script Ver20201203.xlsx,ABHgenotypeR_aln:H3,2
工作簿1-20181122162400824.xlsx,不良明细:CBJ5,1
matthew_lenhart__26315__West Daily Prices1019-01.xlsx,OP.Power Desk Daily Price:B7,1
SALDO DEPOSITO2018.xlsx,apr'18:I8,1
Cansat.xlsx,Sheet1:E898,1
战略发展部经营分析201904.xlsx,上年同期:AJ2,8
WeightedOrder.xlsx,CASFeatures:CA2,2
Practical example. Confidence intervals_exercise_solution.xlsx,Al Bundy:C14972,1
BBG_Security_Application_User_List_v5_7.xlsx,Position:BF5,2
final-assignment.xlsx,Statistical Tests:C105,9
Formatted_Ar .25 P1-B10-W0.5-MP0.5-tree_exp_2.txt-output.xlsx,Formatted_Ar .25 P1-B10-W0.5-MP:BF235,1
PAL User Tickets.xlsx,200 at a time:F1,4
03_vakcinace_dle_obci_vyberORP_220108.xlsx,Očko obce:J2,3
all_tr_weatherstation.xlsx,Clean Data:G37323,1
ATOgovhack2017_UPD.xlsx,Extrapolated years:B7,1
内部ADC计算.xlsx,RC频响:B2,1
Ames Housing Data TL.xlsx,Hypo 4 Condition:H8,1
Ticker List.xlsx,Sheet1:B44944,1
david_delainey__8183__2001PROFORMA.xlsx,balance sheet:I4,4
StarterBook (1).xlsx,Sheet7:J1073,1
Drift.xlsx,Sheet1:L13,2
Downtime analysis Mar-2017.xlsx,Old SPD:C74,1
Theater_Outcomes_vs_Launch.xlsx,OutcomesBasedOnGoals:A10,1
Somatório.xlsx,Plan1:A479395,1
02-Homework_01-Excel_02-Case-Assignment_Instructions_StarterBook.xlsx,Source Data:E277,1
RowBattleSimulater.xlsx,战斗模拟7:E7,37
EIoF_CashFlow_NoStorage_NE.xlsx,Assumptions (NG):X190,13
comment_data.xlsx,Sheet1:F9147,1
MAPPING - Buggy.xlsx,dim_industry:A161,1
KickStarter_Results.xlsx,Outcome Based on Goal:E7,1
Биржевой индикатор 1.xlsx,1:B1,2
template_malaga.xlsx,d1 mm:AO1,8
Plantilla_CFE_Calif_IG.xlsx,Datos:D555,3
mytable_customer_details.xlsx,Table5_Dates:A19,1
fin608-project3.xlsx,工作表5:D3003,2
EDF ENERGY GAS.xlsx,Broker Gas:G1508,1
Signals.xlsx,Signal Verification0:H3,2
DLT.xlsx,测试用:B16,0
Fact2Sheet_Corona_20200529.xlsx,LastWeek:U169,1
EON GAS - Copy (2).xlsx,RHT Rates:Z5,1
工作簿1-20181122133044041.xlsx,不良明细:CBJ5,1
MOD1 - Kickstarter_Challenge.xlsx,KickStarter:L3614,1
GDPperCapita_Compact.xlsx,Data GDP:D6987,1
MacIC-Portfolio-Nov-2018-updated.xlsx,Portfolio Metrics:J4,1
SAM-0.2 OR5x100-0.75_4 dataset analysis.xlsx,State026:B66,1
SAM-0.2 OR10x100-0.75_6 dataset analysis.xlsx,State026:B44,1
工作簿1-20181122160030890.xlsx,不良明细:CBJ5,1
Austin2017 for Solution.xlsx,Question 4:B50,1
PACER Working List June 11 2021 (2).xlsx,May 2019 200309 CE:G29428,1
Simplex.xlsx,Orig:E282,1
85_15_2ptGuided.xlsx,Sheet1:K2557,2
excelyeni.xlsx,BİLENMİŞ-KIRILMIŞ TAKIM LİSTESİ:H650,33
Dataset 1 - REWS and Veer and Upflow - 01.xlsx,Levels:C2,1
Daily Sales Info.xlsx,10:D13,0
SelfishPeer.xlsx,Chart:B6,0
Ind Cafe_Dimensiones - tabla de hechos.xlsx,Dim_Import:A2,2
fuel.xlsx,Tabelle1:A74884,1
Konsolidovani ops+grad+apv-2007.xlsx,rashodi:G979,5
mean BMI.xlsx,Sheet1:E8154,3
VIL-2016-04.xlsx,APR 20:Q21,1
Kickstarter_Challenge-JPINPIN.xlsx,Outcomes Based on Goals:B10,1
Bibliographic Data Comparison Template 1-1-18 to 12-31-18.xlsx,Patent Bibliographic Data:A6095,1
StarterBook RMartinez.xlsx,BONUS Results by Goal:B3,1
AE17_Exp_2017_CalcificationInfo_20190321_JBR_ADWCopy.xlsx,Data:U105,1
工作簿1-20181122160142591.xlsx,不良明细:CBJ5,1
VPM2018-V04AggregateSimResult(NNQue22Mar2020).xlsx,Data for Graph:AH45,1
2019-05-19-0728_rhus_glabra.xlsx,Measurements:E13,1
EdinburghAirportFllghtInformation-RawData.xlsx,data - august 2019:A330,1
Diao2004_v2.xlsx,Widths and BCs:C5,2
chris_germany__2896__NIPSCO-CHOICE-MASTER.xlsx,11-99:AE11,1
ART-686-NonPropStructure.xlsx,Test2:C17,8
06-CDC-EQ_APOYO-180213.xlsx,CDC-SD:G19,1
LEMON Database 5.2 March 2013.xlsx,Data:E625,5
medidas_bateria.xlsx,medidas_bateria_:B3,2
vkaminski__40844__665 Team Project--Tracy Pan Part 3.xlsx,5b. 7.3:D4,272
Kickstarter_Challenge (version 1).xlsb.xlsx,Outcomes Based on Goals:B2,0
Hatton Database_S1.xlsx,Land:L395,12
correc_precorte_13-05_000.xlsx,Hoja1:S4657,1
COMPRAS DE 11 SUR 2012.xlsx,MAYO 2012:CS9,2
difficulty_time.xlsx,0:B2,2
relacao_geral_-_vodanet_-_21-08-2014.xlsx,Anatel:N1213,2
predict using sentiment data.xlsx,XLM LR params and features:A663,1
louise_kitchen__22741__Turbine Position Report 040601.xlsx,Cost Cancel Details:C10,6
c3ai-datalake-Location-Id-keys.xlsx,Metrics:E2,1
Models_summer.xlsx,Predictions:I3,3
SAM-0.1 OR10x100-0.50_10 dataset analysis.xlsx,State026:B44,1
Kickstarter_Challenge2.xlsx,Outcomes based on Goals:B6,1
Avg RPD Large.xlsx,AG_LS:F4,1
Riesgos de Mercado - Ejercicios (4).xlsx,EWMA:I316,1
USEEIOv1.1_Satellite_GHG_SI.xlsx,Format:C658,1
SAM-0.02 OR30x100-0.25_2 dataset analysis.xlsx,State026:B88,0
Full_valuation_uncorrelated.xlsx,Hoja1:S9392,2
SAM-0.1 OR10x100-0.25_4 dataset analysis.xlsx,State026:B44,0
StarterBook (3).xlsx,BONUS:D6,1
6_Redes_Sociais_Solucao.xlsx,e):C623,1
20mm平板材性实验数据处理 .xlsx,Q890C20-2:A347,1
VIL-2018-08.xlsx,22:AE32,1
Costos_Totales.xlsx,Tasa implicita:AN19,5
BAO CAO CHI 16.10-22.10 TEMPLATE (1).xlsx,Chi tiết:L7,9
DIC-Q890-120-60-3.xlsx,Load-Displacement:D462882,1
From2 IMB.xlsx,SPRD  (2):L32,1
NHLDataFrame_toapply.xlsx,NHLDataFrame_toapply:C2679,0
EIoF_CashFlow_AnnualStorage_MA.xlsx,Assumptions (NG):X190,14
Product Scorecard Metrics and ED Visits.xlsx,Product Scorecard Metrics and E:K17,2
SAM-0.2 OR5x100-0.25_2 dataset analysis.xlsx,State026:B66,1
Gilchrist & Cowan 2014_Experiment 2 data.xlsx,Raw Data_Experiment 2:I900,0
MarksixRecord.xlsx,MarksixRecord:L32,2
Unit 1 - Excel_Homework.xlsx,Bonus:B10,0
base_2020_limpa.xlsx,aquisicoes2:H183,2
MGT 153 - Session 5 Classification (CustomerLoanData) 老師用excel手動算.xlsx,CustomerData:B2239,1
17上(中国) 受注・売上実績1708.xlsx,●17.08実績＆計画:AA117,0
4_11_practical-example-confidence-intervals.xlsx,Al Bundy:C14970,1
StarterBook Eleanora Trittipo.xlsx,Sheet5:B4,1
Refine2014PAVotingData.xlsx,2014 PA precinct results philly:L267,2
Cims_phenotype_2015_lamothe_CRUCIAL_AGIR.xlsx,plot:E151,2
P S Priti Sudha_Task 3.xlsx,Sheet4:L8,1
UST10y_update2.xlsx,Replication:B457,1
AECOM_ASC 350 Step 1_Corroborative Model_Draft.xlsx,Depreciation:B109,2
SAM-0.2 OR10x100-0.50_6 dataset analysis.xlsx,State026:B44,1
power movs categorized.xlsx,movs ordered by category&action:C1,2
finance.xlsx,تحلیل1:AI6,7
Bairros.xlsx,Sheet4:C2,4
工作簿1-20181122154532175.xlsx,不良明细:CBJ5,1
006_ServotechElectricals _COP2.xlsx,Certification:AE792,0
工作簿1-20181122170204823.xlsx,不良明细:CBJ5,1
New Braunfels Temp and Precip since 1900.xlsx,833414:L3381,1
Valuation of Conoco Philips-2016.xlsx,Beta Estimation - I:B5,17
nvidia_results_final.xlsx,nvidia_results_final:C3146,1
Batbaatar-etal_Glaciers-continental-central-Asia_Supp2_2020.xlsx,Table S5:F255,3
predictions.xlsx,predictions:B10408,0
보람튜브 데이터_형태소 분석.xlsx,전체 상대빈도_원본:D4884,1
Cânđốithuchi.xlsx,01-2015:K3,1
NHUNG - NCC - CÔNG NỢ PHẢI TRẢ CN2.xlsx,CHI VP:A2,1
alldata (Autosaved).xlsx,Finalfinal:D9052,1
VIL-2016-01.xlsx,JAN 18:Q15,1
5烧结精益生产管控系统.xlsx,计划:BC5,241
REPORT 26-12-2018.xlsx,Virgin Megastore UAE (2018):AZ2,3
RFMwithExcel.xlsx,Customer RFM Analysis:B1624,1
Kickstarter Challenge 20Jun2021.xlsx,Outcomes Based on Goals:C14,0
ВА15УН_01_20151227 full.xlsx,Фильтр. Сигналы2:H2,2
Kickstart My Chart.xlsx,Sheet5:E8,1
Assignment1_ShahmeerAmjad.xlsx,Dataset:E2575,1
gmia.qw.5.1996-2014.with.loadings.xlsx,lukes travel times:B175,1
testSequenceFile.xlsx,testSequenceFile.csv:AD517,15
2019 Distribution Tracking.xlsx,October 2019:E4,36
ER120-RN.xlsx,ER120_B:AD253,2
CL1.xlsx,Sheet30:B35,0
SAM-0.2 OR5x100-0.50_4 dataset analysis.xlsx,State026:B66,1
Burt's Reading Test Dataset Altered.xlsx,Sheet1:E15277,2
20171204 1002-40303-PS-SOA-0001_Total NuevaUnionV16_ACTUAL_ml.xlsx,Resettlement:Z106,2
Test_Mobile.xlsx,Sheet1:F14403,0
T100_1520_WAVSTEP_BRISTOL_PM_COMBINED.xlsx,Sheet1:G2,5
قليبية.xlsx,المشاريع:A3,3
Reboiler_Raw Data_With Timestamps - Modificado.xlsx,Variables:B28182,9
20210419_Link Tools.xlsx,AC Sandbox:L20,1
Week-01-Excel_Homework__StarterBook.xlsx,Bonus:G5,1
网格交易.xlsx,ETF网格压力:R3,1
2019-05-27-1032_ampellopsis_megalophylla.xlsx,Measurements:E13,1
benjamin_rogers__1114__2000 Weekly Report - 102300.xlsx,Wheatland:AD66,0
Detroit data (stata & Eviews outputs).xlsx,Panel data:F2,1
Totalen per rekeningcode begroting 2016 provincie Groningen.xlsx,Kredieten productgroepen functi:A38,1
Jan 2020 - Cord Cutting Wizard - Public.xlsx,Analysis:S20,1
VIL-2015-06.xlsx,JUNE 6:Q10,1
Situk 1988-2021 95%_MissFill_Dec_17_2021.xlsx,WhatWasMissed_4Day:U118,1
PilotFlexAccounting-CombinedPowellMead-v4.2.1.xlsx,Mead-Elevation-Area:C3,7
Kickstarter_analysis.xlsx,OutcomeCnt&PercntByGoal:D5,1
jalan 1 km per jam 50 meter.xlsx,take 3:D468,0
106301380_PCT_CHG_2021.xlsx,Data Export:P90471,2
VIL-2016-11.xlsx,NOV 29:Q27,1
gap4_with0.xlsx,gap4_with0.csv:B26205,1
Office Energy Usage_Workbook.xlsx,Cleaning Analysis:G103,1
Kickstarter_Challenge final.xlsx,Outcomes Based on Goals Chart:B10,1
2016 girls minis.xlsx,25- 400m free:D25,1
StarterBooks_Solved.xlsx,Bonus Exercise:E5,1
89b2a317-9106-43c8-b100-c4c7a2a067db.xlsx,Sheet1:AY5317,1
SSD-TestData-All.xlsx,Teachers:A90,1
AirQualityUCI3_original.xlsx,AirQualityUCI:B8811,1
SAM-0.05 OR5x100-0.75_7 dataset analysis.xlsx,State026:B66,1
Kickstarter_Campaign.xlsx,outcomes based on goal:D4,1
basescheme.xlsx,tab_heroAttr:D5,9
homework7_ducharme_h.xlsx,Calculations:E3,8
销售管理Excel表.xlsx,销售员提成汇总:B23,1
Scripps_150_JR_2013-01-30.xlsx,Assay Definition:A1422,1
VIL-2014-10.xlsx,OCT 27:Q10,1
ICE_2021.xlsx,Puntajes:L724,1
AccuracyAssessment.xlsx,Bootstrapping:A26,1
Machine2TrOWLRegression.xlsx,Prediction Results:C1013,1
Clusterergebnisprüfung.xlsx,Detrended:A327,1
register_penjualan_juli.xlsx,Penjualan (3):U6,1
VIL-2015-09.xlsx,SEPT 10:Q34,1
3.17.Practical-example.Confidence-intervals-exercise.xlsx,Al Bundy:C14972,1
Template_report.xlsx,Sheet1:Z141,1
HESTA_Quote_Tool_Draft.xlsx,2. Unit Scale SI and Units:A11,8
螺纹_LLT模型-带止损-实盘记录优化版.xlsx,LLT单手-带止损:I2,32
Test2_BT.xlsx,2:I1,1
My First Dashboard.xlsx,Draft:A9,1
UEQ_Data_Analysis_Tool_Version8.xlsx,Confidence_Intervals:D10,1
restantes_Nokia_W22.xlsx,Exportar Hoja de Trabajo:K22620,0
all_data_analysis.xlsx,Native vs non native 2:BV2,1
7-6-2020 Facility Itemized Tracker (1).xlsx,Facility Delivered per Date:ES104,2
经济总表.xlsx,宝箱数值:B2,3
AE17_Exp_2017_CalcificationInfo_20190820_JBR_ADWCopy.xlsx,Data:U105,1
benjamin_rogers__1001__BR New York Ticker backup version.xlsx,ZONE G OFFPEAK:C7,2
JRC-IDEES-2015_Residential_EU28.xlsx,RES_summary:O6,6
manual_grad_rates_corrections_2020.xlsx,grad_rates:V3955,3
Organic.xlsx,Sheet1:D294,1
foodbyregionCHECK.xlsx,ranking:B62,1
Daily_Output.xlsx,French_Meadows:C5498,0
za1xx_1.xlsx,Percentiles:B2,4
Datos_muestreos_IFN_dic_18.xlsx,calc abund matorr:E432,1
usdchf30mins.xlsx,usdchf30mins:E14995,1
Zeszyt1.xlsx,4:B2,1
CAMPSTON PROJECT BI.xlsx,DATA:C120552,1
PLAN1.xlsx,ENDERECO:H779,1
1. Buku Kas 2018 .xlsx,Agustus 18:H11,2
Silicate.xlsx,Sheet1:D294,1
최경묵_퍼셉트론엑셀.xlsx,Sheet1:F3,25
